COUNTRY,SUBNATIO,SCHOOLID,SC01Q01,SC02Q01,SC02Q02,SC03Q01,SC04Q01,SC04Q02,SC04Q03,SC04Q04,SC05N01,SC05Q01,SC05Q02,SC05Q03,SC05Q04,SC05Q05,SC05Q06,SC05Q07,SC05Q08,SC05Q09,SC05Q10,SC05Q11,SC05Q12,SC05Q13,SC05Q14,SC06Q01,SC06Q02,SC07N01,SC07N10,SC07N20,SC07N30,SC08Q01,SC08Q02,SC08Q03,SC08Q05,SC08Q06,SC08Q07,SC08Q08,SC08Q09,SC08Q10,SC08Q11,SC08Q12,SC08Q13,SC08Q14,SC08Q15,SC08Q16,SC08Q17,SC08Q18,SC08Q19,SC08Q20,SC09Q01,SC09Q02,SC09Q03,SC09Q04,SC09Q05,SC09Q06,SC10Q01,SC10Q02,SC10Q03,SC10Q04,SC10Q05,SC10Q06,SC11Q01,SC11Q02,SC11Q03,SC11Q04,SC11Q05,SC11Q06,SC11Q07,SC12Q01,SC12Q02,SC12Q03,SC12Q04,SC12Q05,SC13Q01,SC13Q02,SC13Q03,SC13Q04,SC13Q05,SC13Q06,SC13Q07,SC13Q08,SC14Q01,SC15Q01,SC15QN02,SC15Q02,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC17Q01,SC17Q02,SC17Q03,SC17Q04,SC17Q05,SC18Q11,SC18Q21,SC18Q12,SC18Q22,SC18N13,SC18N23,SC18N14,SC18N24,SC18N15,SC18N25,SC18N16,SC18N26,SC19Q11,SC19Q21,SC19Q12,SC19Q22,SC19Q13,SC19Q23,SC19Q14,SC19Q24,SC19Q15,SC19Q25,SC20Q01,SC20Q02,SC20Q03,SC20Q04,SC21Q01,SC21Q02,SC21Q03,SC22Q01,SC22Q02,SC22Q03,SC23Q01,SC23Q02,SC23Q03,SC24Q01,SC24Q02,SC24Q03,SC24Q04,SC25Q01,SC25Q02,SC25Q03,SC25Q04,SC25Q05,SC25Q06,SC25Q07,SC25Q08,SC25Q09,SC25Q10,SC25Q11,SC25Q12,SC25Q13,SC26Q01A,SC26Q01B,SC26Q01C,SC26Q01D,SC26Q01E,SC26Q02A,SC26Q02B,SC26Q02C,SC26Q02D,SC26Q02E,SC26Q03A,SC26Q03B,SC26Q03C,SC26Q03D,SC26Q03E,SC26Q04A,SC26Q04B,SC26Q04C,SC26Q04D,SC26Q04E,SC26Q05A,SC26Q05B,SC26Q05C,SC26Q05D,SC26Q05E,SC26Q06A,SC26Q06B,SC26Q06C,SC26Q06D,SC26Q06E,SC26Q07A,SC26Q07B,SC26Q07C,SC26Q07D,SC26Q07E,SC26Q08A,SC26Q08B,SC26Q08C,SC26Q08D,SC26Q08E,SC26Q09A,SC26Q09B,SC26Q09C,SC26Q09D,SC26Q09E,SC26Q10A,SC26Q10B,SC26Q10C,SC26Q10D,SC26Q10E,SC26Q11A,SC26Q11B,SC26Q11C,SC26Q11D,SC26Q11E,SC26Q12A,SC26Q12B,SC26Q12C,SC26Q12D,SC26Q12E,SC27Q01A,SC27Q01B,SC27Q01C,SC27Q01D,SC27Q02A,SC27Q02B,SC27Q02C,SC27Q02D,SC27Q03A,SC27Q03B,SC27Q03C,SC27Q03D,SC27Q04A,SC27Q04B,SC27Q04C,SC27Q04D,SC27Q05A,SC27Q05B,SC27Q05C,SC27Q05D,SC27Q06A,SC27Q06B,SC27Q06C,SC27Q06D,SC27Q07A,SC27Q07B,SC27Q07C,SC27Q07D,SCHLSIZE,SCHLTYPE,SELECT,SMRATIO,STRATIO,SCHWEIGT,ABGROUP,SCHAUTON,SCMATBUI,SCMATEDU,STMORALE,STUDBEHA,TCHCONS,TCHPARTI,TCMORALE,TCSHORT,TEACBEHA,ASSESS,COMPLAN,COMPWEB,MACTIV,PCGIRLS,PROPCERT,PROPMA5A,PROPMATH,PROPQPED,RATCOMP,EXCOURSE,AUTRES,AUTCURR,MSTREL,STRATUM
840,8400,157,1,206,231,1,100,999,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,41,174,10,6,2,3,3,2,3,3,2,2,2,2,1,3,2,2,2,2,3,3,3,100,50,40,10,100,100,1,4,4,4,4,4,2,2,2,2,2,2,1,2,5,3,1,5,1,1,2,1,1,1,1,1,4,4,4,4,2,1,3,2,1,1,1,2,2,61,999,54,999,0,999,3,999,4,999,0,999,17,999,3,999,14,999,0,999,0,999,1,1,1,2,1,2,3,1,2,3,2,2,3,2,2,1,1,1,2,2,3,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,437,3,0,25.706,7.164,390.5496,3,1.694,.146,-.37,.514,-.2,-.078,-.01,.642,.931,.637,2,1,1,1,.529,.885,.176,.279,997,.229,2,6,4,.05,84000
840,8400,158,4,734,724,1,90,0,10,999,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,40,25,65,178,11,5,4,3,2,2,3,4,4,1,2,2,2,3,3,1,3,2,2,2,3,1000,250,80,40,1000,1000,1,4,4,4,3,4,2,2,2,2,1,2,2,2,5,5,1,5,1,2,2,1,1,2,1,1,2,2,2,2,3,1,3,1,2,1,2,2,2,85,999,998,999,34,999,0,999,0,999,5,999,11,999,7,999,4,999,8,999,0,999,1,2,1,2,2,1,2,1,3,3,3,1,4,2,2,1,1,3,4,3,3,2,2,4,2,3,4,2,3,4,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1458,3,0,132.545,17.153,32.26898,3,.047,-.137,.101,.514,-1.935,-.078,.434,.642,1.108,-1.317,2,1,1,0,.497,999,.636,.129,997,.686,1,4,4,.01,84000
840,8400,159,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,22.37416,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.03,84000
840,8400,160,3,987,1002,1,999,999,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,1,999,180,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,790,790,115,6,790,175,1,2,2,2,1,4,2,2,2,1,2,2,2,2,5,4,4,4,1,1,1,1,1,2,1,1,4,1,1,1,2,2,3,1,1,1,1,2,2,115,0,115,999,0,0,0,0,0,0,0,0,13,0,13,0,0,0,13,0,0,0,1,2,1,2,1,1,3,1,1,3,2,2,3,2,2,2,1,1,4,2,2,2,2,3,2,2,3,2,2,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1989,9,2,153,17.296,30.33991,2,1.694,1.488,2.2,.514,-1.007,-.078,-.418,.244,-1.203,.372,2,.222,1,1,.504,1,1,.113,997,.397,2,6,4,.06,84000
840,8400,161,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,47.39434,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.11,84000
840,8400,162,1,120,123,1,94,1,5,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,10,5,85,180,7,5,3,3,2,9,4,4,4,2,2,3,2,3,2,1,1,2,2,2,2,107,79,25,3,100,100,1,2,4,4,4,2,2,3,3,3,2,2,2,3,5,5,1,5,1,1,1,1,1,1,1,1,4,4,2,1,2,2,1,3,1,1,1,1,2,20,5,998,5,4,0,1,0,0,0,1,0,2,1,1,1,0,0,1,1,0,0,1,1,1,2,2,1,3,1,3,3,2,2,3,2,1,1,2,2,3,2,2,2,1,2,3,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,243,3,2,97.2,10.8,159.2758,2,.047,-.432,.439,-1.209,-.48,-.078,.981,.642,1.355,.116,3,.935,.935,2,.506,999,.6,.111,997,.44,2,4,3,.12,84000
840,8400,163,2,459,468,1,98,1,1,0,2,2,2,2,2,2,2,2,2,1,1,1,1,9,9,2,1,28,180,7,6,1,1,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,310,140,56,3,300,139,2,3,3,2,2,3,2,2,2,1,2,2,2,2,5,5,1,5,1,2,2,1,1,1,1,1,4,4,4,4,2,2,3,1,1,1,1,1,2,67,2,998,999,4,999,0,999,0,999,0,999,7,999,998,999,998,999,998,999,0,999,1,2,1,2,2,3,2,1,3,2,3,2,3,2,1,1,1,2,4,2,2,3,1,3,3,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,927,3,1,132.429,13.632,41.51924,2,.457,.146,2.2,.514,-1.007,-1.235,-.418,1.036,-.516,.116,2,.448,.968,2,.505,999,999,.104,997,.334,2,5,3,.07,84000
840,8400,164,3,395,396,1,100,999,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0,0,37,175,7,6,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,2,1,1,1,134,87,47,3,9999,9999,1,4,4,4,2,4,1,2,2,2,2,2,2,3,5,4,9,5,1,2,2,2,1,1,1,1,4,9,9,9,1,1,3,1,8,1,2,1,2,47,999,998,999,3,999,0,999,0,999,0,999,7,0,7,999,0,999,7,999,0,999,1,1,1,2,2,2,2,1,2,3,2,2,3,2,2,2,2,1,3,2,3,2,2,3,3,2,3,2,3,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,791,3,0,113,16.83,106.9678,3,1.694,.817,1.113,.514,-1.481,-.835,-.418,-.571,-1.203,.372,2,9,9,1,.501,999,1,999,997,.169,1,6,4,.02,84000
840,8400,165,3,0,861,2,0,90,10,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,0,0,0,180,6,6,2,2,1,1,2,2,2,2,1,2,1,2,3,2,3,2,2,2,2,55,38,6,5,6,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,4,1,1,1,1,3,3,3,2,2,2,2,2,34,5,7,999,3,0,0,0,0,0,0,0,6,0,4,0,2,0,0,0,0,0,1,2,1,1,2,2,3,2,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,861,1,9,143.5,23.589,62.35579,3,1.694,.446,-.058,997,997,-.061,.434,997,.066,997,9,0,.109,0,1,.206,.667,.164,997,.064,0,6,4,0,84000
840,8400,166,2,302,273,1,97.98,1.01,1.01,999,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,0,3,29,180,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,430,350,80,5,430,430,1,4,4,4,4,4,2,2,2,2,2,2,2,2,5,5,2,5,1,2,2,1,1,2,1,1,4,1,1,1,2,2,2,2,1,1,1,1,2,51,1,51,1,999,999,999,999,999,999,1,999,4,1,3,1,1,999,3,1,999,999,2,2,1,2,2,2,2,1,2,3,2,1,3,2,2,1,1,3,3,2,2,3,1,3,2,2,2,1,2,3,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,575,3,0,127.778,11.165,86.66725,2,.974,1.488,2.2,.019,-.48,-.835,.434,.642,-1.203,-.382,2,1,1,2,.475,1,.778,.087,997,.748,2,6,4,0,84000
840,8400,167,2,834,786,1,999,999,999,999,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,3,1,13,180,7,6,2,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,9998,403,40,20,9998,9998,1,4,3,4,4,4,2,2,1,2,1,1,2,3,5,5,2,5,1,1,2,1,1,1,1,1,4,2,2,1,2,2,2,2,1,1,1,2,2,106,0,103,999,0,999,3,999,0,999,0,999,11,0,1,0,0,0,1,0,0,0,1,2,1,2,2,2,2,1,2,1,1,1,3,2,1,1,1,2,3,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1620,9,1,147.273,15.283,47.56941,2,.974,.817,.265,1.096,.7,-1.654,-.01,1.036,-.175,.372,3,9,9,1,.485,.972,.091,.104,997,99,2,6,4,.01,84000
840,8400,168,5,868,875,1,99,1,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,999,27,180,10,6,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,1,389,389,80,4,365,365,2,2,2,4,2,2,2,2,2,1,1,1,1,2,5,5,4,5,1,1,1,1,1,1,1,1,3,2,1,1,2,1,2,2,1,1,1,1,2,73,7,73,7,2,3,0,0,1,0,0,0,10,1,9,1,1,0,0,0,0,0,1,1,1,2,2,3,2,1,3,3,2,1,3,2,1,1,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1743,3,2,166,22.784,36.79535,3,.974,.146,.847,1.355,-.2,-.835,.981,1.036,-1.203,.116,3,.938,.938,2,.502,1,.905,.137,997,.223,2,5,4,.03,84000
840,8400,169,4,1233,1136,1,100,999,999,999,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,999,998,998,183,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,500,200,150,7,9999,9999,1,4,4,4,4,4,1,1,1,1,1,1,1,2,5,5,1,5,1,1,1,1,1,1,1,1,4,2,1,1,2,2,3,2,1,1,1,1,1,150,999,998,999,25,999,999,1,999,0,999,0,16,999,16,999,0,999,16,999,0,999,1,1,1,2,2,2,3,1,2,3,2,1,3,1,1,1,1,2,1,2,1,2,2,1,1,3,2,1,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2369,3,0,148.063,15.793,28.18857,2,-.519,1.488,2.2,2.588,1.833,-.078,-.418,1.65,-1.203,.116,2,9,9,3,.48,999,1,.107,997,.211,2,3,3,.01,84000
840,8400,170,2,131,153,1,100,999,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,5,2,32,164,7,7,3,1,1,3,1,3,1,2,3,1,1,9,2,1,1,1,3,1,2,150,9999,9999,9999,9999,9999,3,3,3,4,4,4,2,2,2,8,8,2,3,8,5,5,2,3,1,1,1,1,1,1,1,1,4,1,9,9,2,2,2,2,2,2,1,2,2,20,999,999,999,999,999,999,999,999,999,999,999,2,1,999,0,999,0,998,999,999,0,1,2,1,1,1,1,3,1,1,3,1,1,3,2,2,2,2,3,2,2,3,2,2,3,3,3,3,3,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,284,3,1,113.6,14.2,115.1989,2,.047,1.234,.629,-.619,-1.007,-.078,2.785,-.571,.263,-.861,2,9,9,1,.539,999,999,999,997,.528,0,3,4,.01,84000
840,8400,171,4,398,364,1,97,1,2,0,9,9,9,9,9,9,9,9,1,1,1,1,1,9,9,20,8,60,186,6,5,3,3,1,1,1,1,3,3,3,4,3,3,2,2,2,2,3,3,4,200,200,10,5,100,200,2,3,3,4,2,3,3,3,2,2,2,2,2,2,5,5,4,5,1,1,1,1,1,1,1,1,4,1,1,1,2,2,3,1,1,1,1,1,1,65,999,998,999,25,999,15,999,12,999,0,999,9,999,7,999,2,999,9,999,0,999,1,2,1,2,2,2,3,2,2,3,2,2,3,2,1,1,1,2,4,2,2,3,1,2,3,2,3,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,762,3,1,84.667,11.723,81.64542,2,.457,-1.124,-.688,-.903,-1.007,-.078,-1.605,1.036,.263,.372,3,1,.5,3,.478,999,.778,.138,997,.262,2,4,4,.1,84000
840,8400,172,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,27.85832,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.02,84000
840,8400,173,4,364,366,1,100,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,999,89,180,7,6,3,4,2,2,3,4,2,3,2,1,3,3,3,2,4,2,3,3,3,239,175,40,22,239,239,3,4,4,4,4,2,2,2,2,2,2,3,2,2,5,3,2,5,1,1,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,2,2,2,50,2,998,2,8,999,5,999,2,999,2,999,6,999,1,999,5,999,0,999,0,999,1,2,1,2,1,2,3,2,1,4,1,2,3,2,2,2,1,3,4,3,4,3,2,3,3,2,2,3,3,3,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,730,3,0,121.667,14.314,251.4715,2,.047,-.137,-.853,-.532,-1.706,.659,2.334,.244,1.108,-1.317,2,1,1,0,.501,999,.167,.12,997,.327,2,3,4,.06,84000
840,8400,174,5,9999,9999,1,999,999,999,999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,999,999,999,180,7,6,3,3,1,1,3,4,3,1,1,2,2,2,1,4,4,1,4,4,1,9999,9999,9999,9999,9999,9999,3,4,4,4,3,4,2,3,2,4,3,3,3,2,5,3,1,5,1,1,9,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,2,3,3,2,3,3,3,3,3,2,1,2,3,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,99999,9,0,999,999,55.91524,9,-.519,.146,-.688,-1.789,-1.007,997,-1.605,-2.179,.602,-.624,2,9,9,9,999,999,999,999,997,99,9,4,3,.06,84000
840,8400,175,3,474,450,1,100,999,999,999,9,9,9,9,9,9,9,1,1,1,1,1,1,9,9,999,999,10,180,8,5,3,3,2,3,3,4,3,3,3,4,3,4,2,3,3,2,2,2,2,200,150,0,30,200,200,1,2,2,4,1,4,2,2,2,2,2,2,2,2,5,5,2,5,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,3,1,1,1,2,2,150,0,141,999,16,0,7,0,0,0,2,0,15,0,15,0,0,0,2,0,0,0,1,2,1,2,2,2,3,2,2,3,3,2,3,2,2,2,2,2,3,2,3,2,2,3,3,3,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,924,3,2,61.6,6.16,50.66465,2,1.694,-1.57,-.37,.019,-1.007,-.078,1.925,-.571,1.108,-.382,2,1,1,1,.487,.94,1,.1,997,.216,2,6,4,.02,84000
840,8400,176,2,542,486,1,100,999,999,999,9,9,9,9,9,9,9,1,1,1,1,1,1,9,9,1,3,0,180,7,6,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,332,317,317,15,332,332,1,4,4,4,4,4,1,2,1,2,2,2,2,2,5,5,2,5,1,1,1,1,1,2,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,123,2,122,999,6,999,1,999,0,0,0,0,11,999,11,999,0,999,11,999,0,999,1,2,1,2,2,3,3,2,2,3,1,1,3,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1028,3,0,93.455,8.29,83.09845,3,1.694,.446,1.481,.831,1.386,-.078,-.01,1.65,-1.203,.922,2,1,1,3,.473,.992,1,.089,997,.323,2,6,4,0,84000
840,8400,177,4,875,875,1,100,0,0,0,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,999,4,6,180,10,6,1,1,1,1,1,3,2,2,1,1,1,3,2,3,3,2,3,2,2,650,360,120,5,650,650,3,4,4,4,3,4,2,2,2,3,2,2,2,2,4,5,2,5,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,3,1,2,1,1,2,106,3,100,2,9,0,0,0,0,0,7,0,10,999,10,999,0,999,9,999,0,999,2,2,1,2,1,3,3,1,3,3,2,2,3,1,2,2,1,2,4,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1750,3,0,175,16.279,25.08741,2,-.759,.446,-.37,-.532,-.75,-.078,-.01,.642,-1.203,-.135,2,1,1,2,.5,.94,1,.094,997,.371,1,3,1,.03,84000
